10bit
adaptive

# Adaptive Scanline Filters
# The original filename is:
# SLA_NoBoost_Dk_000_Br_000.txt

# The parameters used to generate the filters are:
# base=gs3, k=1.000, dp=2.200, bp=1.000

# Dark Coefficients
   4, 248,   4,   0
   4, 248,   4,   0
   4, 247,   4,   0
   4, 247,   5,   0
   4, 246,   5,   0
   4, 245,   5,   0
   3, 245,   5,   0
   3, 243,   5,   0
   3, 242,   5,   0
   3, 241,   5,   0
   3, 239,   6,   0
   3, 237,   6,   0
   3, 235,   6,   0
   3, 233,   6,   0
   2, 231,   6,   0
   2, 229,   6,   0
   2, 226,   6,   0
   2, 224,   6,   0
   2, 221,   7,   0
   2, 218,   7,   0
   2, 215,   7,   0
   2, 212,   7,   0
   2, 209,   7,   0
   2, 205,   7,   0
   2, 202,   7,   0
   2, 198,   7,   0
   1, 195,   8,   0
   1, 191,   8,   0
   1, 187,   8,   0
   1, 184,   8,   0
   1, 180,   8,   0
   1, 176,   8,   0
   1, 172,   8,   0
   1, 168,   8,   0
   1, 163,   8,   0
   1, 159,   8,   0
   1, 155,   8,   0
   1, 151,   8,   0
   1, 147,   8,   0
   1, 142,   8,   0
   1, 138,   8,   0
   1, 134,   8,   0
   1, 130,   8,   0
   1, 126,   8,   0
   1, 121,   8,   0
   0, 117,   8,   0
   0, 113,   8,   0
   0, 109,   8,   0
   0, 105,   8,   0
   0, 101,   8,   0
   0,  97,   8,   0
   0,  93,   8,   0
   0,  89,   8,   0
   0,  86,   8,   0
   0,  82,   8,   0
   0,  78,   8,   0
   0,  75,   8,   0
   0,  71,   7,   0
   0,  68,   7,   0
   0,  65,   7,   0
   0,  61,   7,   0
   0,  58,   7,   0
   0,  55,   7,   0
   0,  52,   7,   0
   0,  49,   6,   0
   0,  46,   6,   0
   0,  44,   6,   0
   0,  41,   6,   0
   0,  39,   6,   0
   0,  36,   6,   0
   0,  34,   5,   0
   0,  32,   5,   0
   0,  30,   5,   0
   0,  28,   5,   0
   0,  26,   5,   0
   0,  24,   4,   0
   0,  22,   4,   0
   0,  20,   4,   0
   0,  19,   4,   0
   0,  17,   4,   0
   0,  16,   3,   0
   0,  15,   3,   0
   0,  13,   3,   0
   0,  12,   3,   0
   0,  11,   3,   0
   0,  10,   3,   0
   0,   9,   2,   0
   0,   8,   2,   0
   0,   7,   2,   0
   0,   7,   2,   0
   0,   6,   2,   0
   0,   5,   2,   0
   0,   5,   1,   0
   0,   4,   1,   0
   0,   4,   1,   0
   0,   3,   1,   0
   0,   3,   1,   0
   0,   2,   1,   0
   0,   2,   1,   0
   0,   2,   1,   0
   0,   2,   1,   0
   0,   1,   1,   0
   0,   1,   0,   0
   0,   1,   0,   0
   0,   1,   0,   0
   0,   1,   0,   0
   0,   1,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   0,   0
   0,   0,   1,   0
   0,   0,   1,   0
   0,   0,   1,   0
   0,   0,   1,   0
   0,   0,   1,   0
   0,   1,   1,   0
   0,   1,   2,   0
   0,   1,   2,   0
   0,   1,   2,   0
   0,   1,   2,   0
   0,   1,   3,   0
   0,   1,   3,   0
   0,   1,   4,   0
   0,   1,   4,   0
   0,   1,   5,   0
   0,   2,   5,   0
   0,   2,   6,   0
   0,   2,   7,   0
   0,   2,   7,   0
   0,   2,   8,   0
   0,   2,   9,   0
   0,   3,  10,   0
   0,   3,  11,   0
   0,   3,  12,   0
   0,   3,  13,   0
