10bit
adaptive

# Adaptive Scanline Filters
# The original filename is:
# SLA_NoBoost_Dk_010_Br_080.txt

# The parameters used to generate the filters are:
# base=gs3, k=1.000, dp=2.080, bp=1.280

# Dark Coefficients
   4, 248,   4,   0
   4, 248,   4,   0
   4, 247,   4,   0
   4, 247,   5,   0
   4, 247,   5,   0
   4, 246,   5,   0
   3, 246,   5,   0
   3, 245,   5,   0
   3, 244,   5,   0
   3, 243,   5,   0
   3, 242,   6,   0
   3, 241,   6,   0
   3, 240,   6,   0
   3, 238,   6,   0
   3, 237,   6,   0
   2, 235,   6,   0
   2, 234,   7,   0
   2, 232,   7,   0
   2, 230,   7,   0
   2, 228,   7,   0
   2, 226,   7,   0
   2, 224,   7,   0
   2, 222,   8,   0
   2, 220,   8,   0
   2, 217,   8,   0
   2, 215,   8,   0
   2, 212,   8,   0
   1, 210,   8,   0
   1, 207,   9,   0
   1, 205,   9,   0
   1, 202,   9,   0
   1, 199,   9,   0
   1, 196,   9,   0
   1, 193,   9,   0
   1, 190,  10,   0
   1, 187,  10,   0
   1, 184,  10,   0
   1, 181,  10,   0
   1, 178,  10,   0
   1, 175,  10,   0
   1, 172,  10,   0
   1, 169,  11,   0
   1, 166,  11,   0
   1, 162,  11,   0
   1, 159,  11,   0
   1, 156,  11,   0
   1, 153,  11,   0
   1, 150,  11,   0
   1, 146,  11,   0
   1, 143,  12,   0
   0, 140,  12,   0
   0, 137,  12,   0
   0, 133,  12,   0
   0, 130,  12,   0
   0, 127,  12,   0
   0, 124,  12,   0
   0, 121,  12,   0
   0, 118,  12,   0
   0, 115,  12,   0
   0, 112,  12,   0
   0, 109,  12,   0
   0, 106,  12,   0
   0, 103,  13,   0
   0, 100,  13,   0
   0,  97,  13,   0
   0,  94,  13,   0
   0,  91,  13,   0
   0,  89,  13,   0
   0,  86,  13,   0
   0,  83,  13,   0
   0,  81,  13,   0
   0,  78,  13,   0
   0,  76,  13,   0
   0,  73,  13,   0
   0,  71,  13,   0
   0,  69,  13,   0
   0,  66,  13,   0
   0,  64,  13,   0
   0,  62,  13,   0
   0,  60,  13,   0
   0,  58,  13,   0
   0,  56,  12,   0
   0,  54,  12,   0
   0,  52,  12,   0
   0,  50,  12,   0
   0,  48,  12,   0
   0,  47,  12,   0
   0,  45,  12,   0
   0,  43,  12,   0
   0,  42,  12,   0
   0,  40,  12,   0
   0,  39,  12,   0
   0,  37,  12,   0
   0,  36,  12,   0
   0,  35,  12,   0
   0,  34,  12,   0
   0,  32,  12,   0
   0,  31,  12,   0
   0,  30,  12,   0
   0,  29,  12,   0
   0,  28,  11,   0
   0,  27,  11,   0
   0,  26,  11,   0
   0,  25,  11,   0
   0,  24,  11,   0
   0,  23,  11,   0
   0,  23,  11,   0
   0,  22,  11,   0
   0,  21,  11,   0
   0,  21,  11,   0
   0,  20,  11,   0
   0,  19,  11,   0
   0,  19,  11,   0
   0,  18,  11,   0
   0,  18,  11,   0
   0,  17,  11,   0
   0,  17,  11,   0
   0,  16,  11,   0
   0,  16,  11,   0
   0,  15,  12,   0
   0,  15,  12,   0
   0,  15,  12,   0
   0,  14,  12,   0
   0,  14,  12,   0
   0,  14,  12,   0
   0,  14,  12,   0
   0,  13,  12,   0
   0,  13,  13,   0
   0,  13,  13,   0
   0,  13,  13,   0
   0,  12,  13,   0
   0,  12,  14,   0
   0,  12,  14,   0
   0,  12,  14,   0
   0,  12,  14,   0
   0,  12,  15,   0
   0,  12,  15,   0
   0,  12,  15,   0
   0,  11,  16,   0
   0,  11,  16,   0
   0,  11,  17,   0
   0,  11,  17,   0
   0,  11,  18,   0
   0,  11,  18,   0
   0,  11,  19,   0
   0,  11,  19,   0
   0,  11,  20,   0
   0,  11,  21,   0
   0,  11,  21,   0
   0,  11,  22,   0
   0,  11,  23,   0
   0,  11,  23,   0
   0,  11,  24,   0
   0,  11,  25,   0
   0,  11,  26,   0
   0,  11,  27,   0
   0,  11,  28,   0
   0,  12,  29,   0
   0,  12,  30,   0
   0,  12,  31,   0
   0,  12,  32,   0
   0,  12,  34,   0
   0,  12,  35,   0
   0,  12,  36,   0
   0,  12,  37,   0
   0,  12,  39,   0
   0,  12,  40,   0
   0,  12,  42,   0
   0,  12,  43,   0
   0,  12,  45,   0
   0,  12,  47,   0
   0,  12,  48,   0
   0,  12,  50,   0
   0,  12,  52,   0
   0,  12,  54,   0
