10bit
adaptive

# Adaptive Scanline Filters
# The original filename is:
# SLA_NoBoost_Dk_060_Br_060.txt

# The parameters used to generate the filters are:
# base=gs3, k=1.000, dp=1.480, bp=1.000

# Dark Coefficients
   4, 248,   4,   0
   4, 248,   4,   0
   4, 248,   4,   0
   4, 247,   5,   0
   4, 247,   5,   0
   4, 247,   5,   0
   3, 247,   5,   0
   3, 247,   5,   0
   3, 246,   5,   0
   3, 246,   6,   0
   3, 246,   6,   0
   3, 245,   6,   0
   3, 245,   6,   0
   3, 244,   6,   0
   3, 244,   6,   0
   3, 243,   7,   0
   2, 243,   7,   0
   2, 242,   7,   0
   2, 241,   7,   0
   2, 240,   7,   0
   2, 240,   8,   0
   2, 239,   8,   0
   2, 238,   8,   0
   2, 237,   8,   0
   2, 236,   9,   0
   2, 235,   9,   0
   2, 234,   9,   0
   2, 233,   9,   0
   2, 232,  10,   0
   2, 231,  10,   0
   1, 230,  10,   0
   1, 229,  10,   0
   1, 228,  11,   0
   1, 227,  11,   0
   1, 226,  11,   0
   1, 224,  12,   0
   1, 223,  12,   0
   1, 222,  12,   0
   1, 220,  12,   0
   1, 219,  13,   0
   1, 218,  13,   0
   1, 216,  13,   0
   1, 215,  14,   0
   1, 213,  14,   0
   1, 212,  15,   0
   1, 210,  15,   0
   1, 209,  15,   0
   1, 207,  16,   0
   1, 206,  16,   0
   1, 204,  16,   0
   1, 203,  17,   0
   1, 201,  17,   0
   1, 199,  18,   0
   1, 198,  18,   0
   1, 196,  19,   0
   1, 195,  19,   0
   1, 193,  19,   0
   1, 191,  20,   0
   1, 189,  20,   0
   0, 188,  21,   0
   0, 186,  21,   0
   0, 184,  22,   0
   0, 183,  22,   0
   0, 181,  23,   0
   0, 179,  23,   0
   0, 177,  24,   0
   0, 176,  24,   0
   0, 174,  25,   0
   0, 172,  25,   0
   0, 170,  26,   0
   0, 168,  27,   0
   0, 167,  27,   0
   0, 165,  28,   0
   0, 163,  28,   0
   0, 161,  29,   0
   0, 160,  29,   0
   0, 158,  30,   0
   0, 156,  31,   0
   0, 154,  31,   0
   0, 152,  32,   0
   0, 151,  33,   0
   0, 149,  33,   0
   0, 147,  34,   0
   0, 145,  35,   0
   0, 144,  35,   0
   0, 142,  36,   0
   0, 140,  37,   0
   0, 138,  37,   0
   0, 137,  38,   0
   0, 135,  39,   0
   0, 133,  40,   0
   0, 132,  40,   0
   0, 130,  41,   0
   0, 128,  42,   0
   0, 126,  43,   0
   0, 125,  44,   0
   0, 123,  44,   0
   0, 121,  45,   0
   0, 120,  46,   0
   0, 118,  47,   0
   0, 117,  48,   0
   0, 115,  49,   0
   0, 113,  50,   0
   0, 112,  50,   0
   0, 110,  51,   0
   0, 109,  52,   0
   0, 107,  53,   0
   0, 106,  54,   0
   0, 104,  55,   0
   0, 103,  56,   0
   0, 101,  57,   0
   0, 100,  58,   0
   0,  98,  59,   0
   0,  97,  60,   0
   0,  95,  61,   0
   0,  94,  62,   0
   0,  93,  63,   0
   0,  91,  64,   0
   0,  90,  65,   0
   0,  88,  66,   0
   0,  87,  67,   0
   0,  86,  69,   0
   0,  84,  70,   0
   0,  83,  71,   0
   0,  82,  72,   0
   0,  81,  73,   0
   0,  79,  74,   0
   0,  78,  76,   0
   0,  77,  77,   0
   0,  76,  78,   0
   0,  74,  79,   0
   0,  73,  81,   0
   0,  72,  82,   0
   0,  71,  83,   0
   0,  70,  84,   0
   0,  69,  86,   0
   0,  67,  87,   0
   0,  66,  88,   0
   0,  65,  90,   0
   0,  64,  91,   0
   0,  63,  93,   0
   0,  62,  94,   0
   0,  61,  95,   0
   0,  60,  97,   0
   0,  59,  98,   0
   0,  58, 100,   0
   0,  57, 101,   0
   0,  56, 103,   0
   0,  55, 104,   0
   0,  54, 106,   0
   0,  53, 107,   0
   0,  52, 109,   0
   0,  51, 110,   0
   0,  50, 112,   0
   0,  50, 113,   0
   0,  49, 115,   0
   0,  48, 117,   0
   0,  47, 118,   0
   0,  46, 120,   0
   0,  45, 121,   0
   0,  44, 123,   0
   0,  44, 125,   0
   0,  43, 126,   0
   0,  42, 128,   0
   0,  41, 130,   0
   0,  40, 132,   0
   0,  40, 133,   0
   0,  39, 135,   0
   0,  38, 137,   0
   0,  37, 138,   0
   0,  37, 140,   0
   0,  36, 142,   0
   0,  35, 144,   0
   0,  35, 145,   0
   0,  34, 147,   0
