10bit
adaptive

# Adaptive Scanline Filters
# The original filename is:
# SLA_NoBoost_Dk_020_Br_080.txt

# The parameters used to generate the filters are:
# base=gs3, k=1.000, dp=1.960, bp=1.240

# Dark Coefficients
   4, 248,   4,   0
   4, 248,   4,   0
   4, 247,   4,   0
   4, 247,   5,   0
   4, 247,   5,   0
   4, 247,   5,   0
   3, 246,   5,   0
   3, 245,   5,   0
   3, 245,   5,   0
   3, 244,   5,   0
   3, 243,   6,   0
   3, 242,   6,   0
   3, 241,   6,   0
   3, 240,   6,   0
   3, 239,   6,   0
   2, 238,   6,   0
   2, 236,   7,   0
   2, 235,   7,   0
   2, 233,   7,   0
   2, 232,   7,   0
   2, 230,   7,   0
   2, 229,   8,   0
   2, 227,   8,   0
   2, 225,   8,   0
   2, 223,   8,   0
   2, 221,   8,   0
   2, 219,   8,   0
   2, 217,   9,   0
   1, 215,   9,   0
   1, 213,   9,   0
   1, 210,   9,   0
   1, 208,   9,   0
   1, 206,  10,   0
   1, 203,  10,   0
   1, 201,  10,   0
   1, 198,  10,   0
   1, 196,  10,   0
   1, 193,  11,   0
   1, 191,  11,   0
   1, 188,  11,   0
   1, 185,  11,   0
   1, 183,  11,   0
   1, 180,  12,   0
   1, 177,  12,   0
   1, 174,  12,   0
   1, 172,  12,   0
   1, 169,  12,   0
   1, 166,  13,   0
   1, 163,  13,   0
   1, 160,  13,   0
   1, 158,  13,   0
   1, 155,  13,   0
   0, 152,  13,   0
   0, 149,  14,   0
   0, 146,  14,   0
   0, 143,  14,   0
   0, 141,  14,   0
   0, 138,  14,   0
   0, 135,  14,   0
   0, 132,  15,   0
   0, 130,  15,   0
   0, 127,  15,   0
   0, 124,  15,   0
   0, 121,  15,   0
   0, 119,  15,   0
   0, 116,  16,   0
   0, 114,  16,   0
   0, 111,  16,   0
   0, 108,  16,   0
   0, 106,  16,   0
   0, 103,  16,   0
   0, 101,  16,   0
   0,  99,  17,   0
   0,  96,  17,   0
   0,  94,  17,   0
   0,  91,  17,   0
   0,  89,  17,   0
   0,  87,  17,   0
   0,  85,  17,   0
   0,  83,  17,   0
   0,  81,  17,   0
   0,  78,  18,   0
   0,  76,  18,   0
   0,  74,  18,   0
   0,  73,  18,   0
   0,  71,  18,   0
   0,  69,  18,   0
   0,  67,  18,   0
   0,  65,  18,   0
   0,  63,  18,   0
   0,  62,  18,   0
   0,  60,  18,   0
   0,  59,  19,   0
   0,  57,  19,   0
   0,  55,  19,   0
   0,  54,  19,   0
   0,  53,  19,   0
   0,  51,  19,   0
   0,  50,  19,   0
   0,  49,  19,   0
   0,  47,  19,   0
   0,  46,  19,   0
   0,  45,  20,   0
   0,  44,  20,   0
   0,  43,  20,   0
   0,  42,  20,   0
   0,  41,  20,   0
   0,  40,  20,   0
   0,  39,  20,   0
   0,  38,  21,   0
   0,  37,  21,   0
   0,  36,  21,   0
   0,  35,  21,   0
   0,  34,  21,   0
   0,  34,  21,   0
   0,  33,  22,   0
   0,  32,  22,   0
   0,  31,  22,   0
   0,  31,  22,   0
   0,  30,  23,   0
   0,  30,  23,   0
   0,  29,  23,   0
   0,  28,  23,   0
   0,  28,  24,   0
   0,  27,  24,   0
   0,  27,  24,   0
   0,  26,  25,   0
   0,  26,  25,   0
   0,  26,  26,   0
   0,  25,  26,   0
   0,  25,  26,   0
   0,  24,  27,   0
   0,  24,  27,   0
   0,  24,  28,   0
   0,  23,  28,   0
   0,  23,  29,   0
   0,  23,  30,   0
   0,  23,  30,   0
   0,  22,  31,   0
   0,  22,  31,   0
   0,  22,  32,   0
   0,  22,  33,   0
   0,  21,  34,   0
   0,  21,  34,   0
   0,  21,  35,   0
   0,  21,  36,   0
   0,  21,  37,   0
   0,  21,  38,   0
   0,  20,  39,   0
   0,  20,  40,   0
   0,  20,  41,   0
   0,  20,  42,   0
   0,  20,  43,   0
   0,  20,  44,   0
   0,  20,  45,   0
   0,  19,  46,   0
   0,  19,  47,   0
   0,  19,  49,   0
   0,  19,  50,   0
   0,  19,  51,   0
   0,  19,  53,   0
   0,  19,  54,   0
   0,  19,  55,   0
   0,  19,  57,   0
   0,  19,  59,   0
   0,  18,  60,   0
   0,  18,  62,   0
   0,  18,  63,   0
   0,  18,  65,   0
   0,  18,  67,   0
   0,  18,  69,   0
   0,  18,  71,   0
   0,  18,  73,   0
   0,  18,  74,   0
   0,  18,  76,   0
